propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,snapshotDate,formerPrice,priceChange,isPriceLowered,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,totalPrice,distanceToCityCenter,distanceToNearestMall,nearestMallName,distanceToNearestTrain,nearestTrainName,distanceToNearestFair,nearestFairName,distanceToNearestPark,nearestParkName,distanceToNearestMarket,nearestMarketName,distanceToNearestMetro,nearestMetroName,distanceToNearestViewpoint,nearestViewpointName,distanceToNearestPlayground,nearestPlaygroundName,distanceToNearestBus,nearestBusName,distanceToNearestTram,nearestTramName
32913877,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1f/b0/b8/226585254.webp,,18,4,1480.0,flat,rent,96.0,1,1,"largo do Mastro, 4",Lisboa,Arroios,Pena,pt,38.721163,-9.1386921,True,https://www.idealista.pt/imovel/32913877/,,"Apartamento de tipologia T1, totalmente mobilado e decorado de forma cuidadosa e moderna.  Dispõe também de cozinha totalmente equipada, também com utensilios de cozinha e roupas de cama. Apartamento pronto a habitar. Situado no coração de Arroios, freguesia no centro de Lisboa com várias coisas para fazer e visitar. Grande oferta gastronómica, vários mercados, cafés e bares em Arroios, o que torna esta zona ideal para os recém-chegados à cidade.  Arroios é servido pelas linhas Verde e Amarela do Metro de Lisboa, bem como por várias linhas de autocarros. Condições: 2 Rendas + 2 Cauções Marque já a sua visita!",True,good,False,True,15.416666666666666,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento no largo do Mastro, 4'}",False,False,False,False,False,False,,False,2025-02-25,1480.0,0.0,False,False,False,0.0,1480.0,2037.5476596501137,664.5720089398598,Tivoli Forum,994.6567073355352,Rossio,699.9368252305445,Feira do Passeio Público,179.04454204362176,Jardim do Campo Santana / Jardim Braamcamp Freire ,2091.0241362039096,Mercado de Arroios,495.20565969909165,Intendente,390.29521259254756,Miradouro do Torel,276.25518601387125,Parque Infantil do Jardim Braamcamp Freire,80.21218337505235,Desterro,382.90079401304376,Igreja dos Anjos
33971231,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b9/8c/aa/275737518.webp,C0409-01525,21,,1400.0,flat,rent,75.0,4,1,"estrada de Benfica, 557",Lisboa,Benfica,Avenida do Uruguai,pt,38.7502593,-9.1967712,True,https://www.idealista.pt/imovel/33971231/,,"Apartamento T3 +1 totalmente remodelado desde eletricidade a canalizações, tudo a estrear. Rodeado por todo o tipo de comércio, serviços e transportes. Localizado na Estrada de Benfica, situa-se perto da Marisqueira “A Roda”, das escolas, e do Fonte Nova. Apartamento com a cozinha totalmente equipada, com ótima exposição solar e com facilidade de estacionamento. Trabalhe com profissionais e venha conhecer a sua próxima casa. Se pretende arrendar este apartamento reúna: 3 últimos recibos de vencimento e IRS, poderá haver necessidade de fiadores. Na assinatura do contrato pede-se 2 rendas e duas caução Isento de Licença de utilização por construção anterior a 1951conforme certidão camarária de 26/01/2022.",False,good,False,False,18.666666666666668,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na estrada de Benfica, 557'}",False,False,False,False,False,False,,False,2025-02-25,1400.0,0.0,False,False,False,0.0,1400.0,9189.703955009156,128.37657373952183,Centro Comercial Uruguai,896.1980753997884,Benfica,2067.8052083821226,Feira da Luz,703.4400612223783,Parque Urbano da Quinta da Granja,906.8392522175301,Mercado Levante do Colégio Militar,947.1553363754439,Colégio Militar,2887.190014383925,Miradouro do Calhau,519.3618472165659,Parque Infantil da Rua da República Peruana,113.3419081729401,Estrada de Benfica / Avenida Gomes Pereira,5110.964619443398,Campolide
33977191,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/68/12/36/276312844.webp,JA022501,46,5,4200.0,flat,rent,195.0,3,4,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.72119,-9.1509356,False,https://www.idealista.pt/imovel/33977191/,,"Braamcamp 82, Um prédio de luxo e prestígio projetado pelo gabinete de arquitetura, Arq. Aires Mateus. Localizado no centro de Lisboa com a Av. Da Liberdade, Largo do Rato e Príncipe Real muito próximos podendo facilmente se deslocar a pé e desfrutar da Beleza de Lisboa, lojas de luxo, comércio tradicional e vários transportes públicos. A sua reabilitação foi total preservando a fachada original e alguns elementos decorativos, o edifício é composto por 21 apartamentos distribuídos por 6 pisos exclusivos para arrendamento. Todos os materiais utilizados na sua reabilitação são de qualidade superior dando prioridade ao conforto. Cozinhas totalmente equipadas com eletrodomésticos Smeg, Forno, Fogão, Combinado, Micro-ondas, Máquina de lavar Roupa, Máquina de Lavar Loiça e caldeira Vulcano. Venha viver num prédio único no centro da cidade de Lisboa. Licença de Utilização: 77/UT-CML/2019 REF: JA022501  Categoria Energética: B-  ref: JA022501.",True,good,False,True,21.53846153846154,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",True,False,True,False,False,False,,False,2025-02-25,4200.0,0.0,False,False,False,0.0,4200.0,2644.4851799297976,268.40885730125416,Centro Comercial Castil,1364.3312465951153,Rossio,660.5780453219305,Feira Biológica do Príncipe Real,456.35796763758907,Jardim Botânico - Museu Nacional de História Natural e da Ciência,1921.4294878614726,Mercado Campo de Ourique,442.9098098987264,Rato,1106.7396421464464,Miradouro do Torel,657.0348150042885,Parque Infantil do Jardim Marcelino Mesquita,89.18844445987627,Rua Braamcamp,514.242837725764,Rato
32900603,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/b5/75/224269638.webp,,17,4,1200.0,penthouse,rent,60.0,1,1,rua São Pedro Martir,Lisboa,Santa Maria Maior,Mouraria - Castelo,pt,38.7128442,-9.1380881,False,https://www.idealista.pt/imovel/32900603/,,"**Penthouse Exclusivo para Arrendamento na Baixa de Lisboa** Descobre o charme deste magnífico penthouse T1, situado no coração vibrante da Baixa de Lisboa, junto à icónica Praça da Figueira. Com 50 m² de área bruta e 40 m² úteis, este apartamento no último andar oferece uma luminosidade única, graças à sua orientação a sul. O imóvel, construído em 1930 e em bom estado, está mobilado e equipado, pronto para te receber a partir de 1 de Agosto de 2024. Desfruta do conforto proporcionado pelo ar condicionado e aquecimento elétrico, enquanto aprecias a vista deslumbrante do terraço e varanda privativos. Este espaço é ideal para quem valoriza a vida urbana, com todas as comodidades. Fica num quarto andar sem elevador e está disponível para entrada imediata. Este anúncio destina-se exclusivamente a contactos particulares, garantindo um processo direto e personalizado. Não percas esta oportunidade única de viver no coração de Lisboa!",False,good,False,False,20.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Penthouse na rua São Pedro Martir'}",False,False,False,False,False,False,,False,2025-02-25,1200.0,0.0,False,False,False,0.0,1200.0,868.629874085124,302.18910738009527,Armazéns do Chiado,504.35979006833253,Rossio,346.3696393793342,Feira de Artesanato do Sacramento,490.6224115046606,Jardim do Castelo de São Jorge,1217.2969533468495,Mercado da Ribeira,171.90349231947934,Rossio,374.4441708569582,Miradouro Mercado Chão do Loureiro,610.4719885680712,Parque Infantil da Rua do Capelão,124.49283338399236,Praça da Figueira,53.10086799583789,Praça da Figueira
33994651,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1b/41/28/275732974.webp,,16,1,1500.0,flat,rent,80.0,1,1,"rua Comandante Cousteau, 17",Lisboa,Parque das Nações,Expo Norte,pt,38.7759934,-9.0939467,True,https://www.idealista.pt/imovel/33994651/,,"T1 Mobilado para Arrendar no Parque das Nações – Conforto e Modernidade Descobre o teu novo lar no coração vibrante do Parque das Nações, em Lisboa! Este elegante apartamento T1 mobilado oferece o equilíbrio perfeito entre conforto, estilo e conveniência. � Localização privilegiada: A poucos passos do Centro Comercial Vasco da Gama e da Gare do Oriente, com acesso fácil a transportes públicos, ginásios, hotéis e uma ampla variedade de serviços e comércio. � Características do apartamento: ✔️ Sala ampla e luminosa ✔️ Cozinha totalmente equipada ✔️ Quarto com roupeiro embutido ✔️ Ar condicionado para máximo conforto ✔️ Varanda acessível de toda a casa, com excelente luz natural ✔️ Casa de banho moderna � Segurança e comodidade:  Porta blindada e janelas de vidro duplo  1 lugar de estacionamento incluído  Edifício com elevador � Área: 59 m² úteis | 80 m² brutos � Renda: 1.500€/mês Se procuras um espaço moderno e bem localizado para viver em Lisboa, esta é a oportunidade perfeita! Contacta-nos para mais informações ou marca já a tua visita. �.",True,good,False,True,18.75,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento na rua Comandante Cousteau, 17'}",False,False,False,False,False,False,,False,2025-02-25,1500.0,0.0,False,True,True,0.0,1500.0,10866.302301868503,1226.4179082484147,Centro Comercial Vasco da Gama ,1300.7306767289433,Oriente,3826.2365382586945,Feira do Relógio,447.6450251259654,Jardim dos Jacarandás,4983.8004973114075,Mercado do Bairro do Condado,1019.540108336425,Moscavide,4327.281364880066,Parque Urbano do Vale de Chelas,823.5033842435353,Parque Juvenil  do Parque Tejo,103.59423697632236,Cais do Olival / Alameda dos Oceanos,8562.781369429855,Rua do Forno do Tijolo
33512332,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/1a/98/249904465.webp,Limoeiro 1º Esq,24,1,1650.0,flat,rent,110.0,2,1,rua Limoeiro,Lisboa,Santa Maria Maior,Alfama,pt,38.7125189,-9.1307281,False,https://www.idealista.pt/imovel/33512332/,,"Descobre este encantador apartamento de 2 quartos localizado na típica Rua do Limoeiro, junto ao icónico Castelo de São Jorge. Com uma vista deslumbrante sobre o miradouro e um jardim nas traseiras, este imóvel oferece um refúgio de tranquilidade no coração de Lisboa. O apartamento, com uma área útil de 100 m², encontra-se mobilado e equipado, pronto para acolher-te em arrendamentos de curto ou médio prazo, com entrada imediata. Construído em 1900, o apartamento está em bom estado e mantém o seu charme histórico. Os quartos dispõem de armários embutidos, garantindo espaço de arrumação eficiente. A climatização é assegurada de forma eletrica, proporcionando conforto durante todo o ano. Localizado no primeiro andar de um edifício sem elevador, o apartamento beneficia de uma orientação Este-Oeste que garante luminosidade natural ao longo do dia. Com uma classe energética D, este imóvel combina eficiência e conforto. Se procuras viver num ambiente histórico com todas as comodidades modernas, este apartamento é a escolha ideal. Não percas a oportunidade de residir num dos bairros mais emblemáticos de Lisboa, rodeado por cultura, história e vistas deslumbrantes.",False,good,False,False,15.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua Limoeiro'}",False,False,False,False,False,False,,False,2025-02-25,1650.0,0.0,False,False,False,0.0,1650.0,937.9690855496202,761.3594246237992,Centro Comercial Mouraria,1055.6719287360131,Santa Apolónia,343.370747257,Feira Urbana de Santo Estevão,131.0020026259458,Jardim Júlio de Castilho,1862.222234690438,Mercado da Ribeira,825.7436396670045,Rossio,47.200331237006374,Miradouro das Portas do Sol,112.59092699345089,Parque Infantil e de Lazer do Recolhimento,23.52826566156151,Largo das Portas do Sol,49.66946265479337,Largo das Portas do Sol
33994537,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bc/11/f1/275729173.webp,276596,10,,1400.0,flat,rent,43.0,1,1,rua do Garcia,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7251339,-9.1670087,False,https://www.idealista.pt/imovel/33994537/,,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 20/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Flat 1 - Bright and cosy traditional apartment with balcony  - Descrição da Propriedade na Uniplaces: Located at the traditional Campolide, near Amoreiras shopping center and about 3km from the historical center of Lisbon, this house is a perfect choice for your mid or long stay! Fully rebuilt with its traditional look, our building, Amoreiras Flats, has 3 independent apartments - this house, Flat 1, is located on the first floor. The house is equipped and decorated to make you feel at home right from the start. It has a bedroom, a living room with dining area, a bathroom, a fully equipped kitchen and a nice little balcony. The price includes all house bills, as well as bed linen and towels, provided clean on a weekly basis, AC, a fast and reliable WiFi. Cleaning during the stay is not included but can be requested as an extra service. Occasional extra guests can stay over, with an extra fee, and up to the house capacity.  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,32.55813953488372,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua do Garcia'}",False,False,False,False,False,False,,False,2025-02-25,1400.0,0.0,False,False,False,0.0,1400.0,4350.017189331968,599.8220509372882,Amoreiras Shopping Center,1024.3047408257185,Campolide,2295.472325833471,Feira Biológica do Príncipe Real,235.48121743151788,Jardim do Aqueduto das Águas Livres ,1265.0221102589342,Mercado Campo de Ourique,1544.4533917237613,Rato,1581.3504000181133,Miradouro do Parque Eduardo VII,517.103027085653,Parque Infantil da Quinta da Bela-Flor,76.68785877644987,Rua Dom António Luís de Sousa,598.5628581922783,Campolide
33994432,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/14/07/275724523.webp,108250089,13,,2000.0,chalet,rent,68.0,2,2,rua José Leilote,Lisboa,Beato,,pt,38.7343959,-9.1118662,False,https://www.idealista.pt/imovel/33994432/,,"Moradia de três assoalhadas remodelada em 2021 com lote de terreno de 131 m2, lugar de estacionamento e Piscina. O imóvel dispõem ainda de painéis solares. Anexo no exterior (lavandaria). Cozinha completa e em open space com a sala. Ar condicionado em todas as divisões, próximo a todo o tipo de transportes e acessos à cidade.",False,good,False,False,29.41176470588235,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Beato, Lisboa', 'title': 'Moradia geminada na rua José Leilote'}",False,False,False,False,False,False,,False,2025-02-25,2000.0,0.0,False,True,True,0.0,2000.0,4699.935382008937,858.7714374258186,Centro Comercial Tejo,778.5969722297597,Marvila,1837.686444695274,Feira Temática Penha de França,506.9394927402692,Parque da Mata de Madre de Deus,1403.8873720742956,Mercado da Picheleira - Mercado Alfacinha,1488.8139813127675,Olaias,2256.058655431992,Miradouro da Penha de França,399.68897659118966,Parque Infantil do Bairro da Quinta do Ourives,103.92078699404571,Bairro da Madre de Deus (Escola),2701.083680836145,Rua do Forno do Tijolo
33992971,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/03/5f/8d/275656232.webp,PB-2025007,36,6,2800.0,flat,rent,190.0,4,3,rua de Dona Estefânia,Lisboa,Arroios,São Jorge de Arroios,pt,38.7314369,-9.1412423,False,https://www.idealista.pt/imovel/33992971/,,"Apartamento T4 para Arrendamento na Rua de D. Estefânia – Totalmente Remodelado e a Estrear Arrenda-se fantástico T4 com 190m2 de área na zona da Estefânia, junto ao Hospital D. Estefânia e ao Saldanha, totalmente remodelado e pronto a estrear. Este apartamento combina conforto, modernidade e uma localização privilegiada no coração de Lisboa. Características do Imóvel:  Hall de entrada com espaço para arrumos  Sala ampla com varanda e muita luz natural  Cozinha totalmente equipada (Teka): forno, placa, exaustor, micro-ondas, frigorífico, máquina de lavar roupa, máquina de lavar loiça, despensa e marquise  2 Quartos com roupeiros embutidos  2 Suites com roupeiros embutidos  3 WC completos (2 em suite) Detalhes de Acabamento e Conforto: � Chão em madeira para maior conforto e sofisticação � Ar condicionado em todas as divisões (exceto cozinha) � Estores elétricos e caixilharia com vidros duplos para excelente isolamento térmico e acústico � Portas de alta segurança � Edifício com elevador e porteiro Localização e Comodidades Próximas: Situado na Estefânia, uma das zonas mais centrais e bem servidas de Lisboa, este apartamento permite-lhe ter tudo ao seu alcance: � Transportes: ✔ A poucos minutos do Metro Saldanha e Arroios ✔ Paragens de autocarros e elétricos a curta distância ✔ Rápido acesso a vias principais � Serviços de Saúde: ✔ Junto ao Hospital D. Estefânia ✔ Próximo do Hospital de Santa Marta e do Hospital Curry Cabral ✔ Várias farmácias na zona � Comércio e Supermercados: ✔ Continente Bom Dia, Pingo Doce, Minipreço e mercearias locais ✔ A poucos minutos do Centro Comercial Atrium Saldanha e do El Corte Inglés � Educação: ✔ Perto do Instituto Superior Técnico ✔ Escolas públicas e privadas na proximidade � Restauração e Lazer: ✔ Restaurantes, pastelarias e cafés tradicionais e modernos ✔ Parques e jardins nas imediações, como o Jardim do Arco do Cego � Valor da renda: 2.800€ � Disponível para entrada imediata (duas rendas + caução no valor de duas rendas + fiador) Licença de utilização nº 349, emitida em 4 de junho de 1956 pela Câmara Municipal de Lisboa. � Não perca esta oportunidade! Para mais informações ou agendar visita, contacte-nos.",False,good,False,True,14.736842105263158,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento na rua de Dona Estefânia'}",False,False,False,False,False,False,Estefânia,False,2025-02-25,2800.0,0.0,False,False,False,0.0,2800.0,3530.6655167659555,437.6857378969036,Centro Comercial Atrium Saldanha,2039.2624188520967,Entrecampos,1433.29449988153,Feira São João de Deus,177.37905774797647,Jardim Cesário Verde,1079.4967959310793,Mercado de Arroios,644.8242063605685,Picoas,1084.9782612375134,Miradouro da Penha de França,444.63853144070794,Parque Infantil do Jardim Constantino,96.95773961145632,Estefânia - Avenida Casal Ribeiro,1406.9528232363036,Rua Maria Andrade
33994391,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7a/d2/4d/275723519.webp,SAVLBN15540,25,2,4500.0,flat,rent,203.0,4,3,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7024997,-9.1796077,False,https://www.idealista.pt/imovel/33994391/,,"Arrenda-se magnífico apartamento T4 em duplex no prestigiado condomínio Alcântara Residence, um espaço que combina conforto, exclusividade e qualidade de vida. Com uma área generosa de 203 m², este apartamento distingue-se pela sua excelente distribuição de espaços, acabamentos de qualidade superior e uma luminosidade única que realça cada divisão. No piso superior, encontra-se uma ampla sala de estar, ideal para momentos de convívio, e uma elegante sala de jantar, perfeita para refeições em família ou entre amigos. A cozinha, totalmente equipada, alia funcionalidade e design moderno. Ainda neste piso, há uma suite e uma casa de banho social de apoio á zona de estar e jantar. No piso inferior, a privacidade é privilegiada com 3 quartos e uma casa de banho de apoio aos mesmos. Todos os quartos apresentam áreas generosas e roupeiros embutidos, garantindo bastante conforto e arrumação. O apartamento inclui um lugar de parqueamento. Inserido num condomínio de referência, os moradores usufruem de uma ampla variedade de comodidades, como piscina, parque infantil e court de ténis, tornando este espaço ideal para famílias ou para quem valoriza qualidade de vida e lazer. A localização em Alcântara é privilegiada, com fácil acesso a comércio, serviços, escolas e transportes públicos, além da proximidade a zonas emblemáticas da cidade. Uma oportunidade única para viver num ambiente sofisticado e funcional. Marque já a sua visita!  Categoria Energética: D  ref: SAVLBN15540.",False,good,False,True,22.167487684729064,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-02-25,4500.0,0.0,False,True,True,0.0,4500.0,4953.704575198698,2237.5390441954096,Armazéns da Ajuda,658.6332507345785,Alcântara Mar,180.56874838354548,Lx Market ,603.5586684153265,Jardim Avelar Brotero - Jardim do Alto de Santo Amaro,347.64571010580363,Mercado de Alcântara / Rosa Agulhas,3747.1665198556516,Rato,341.2869556088515,Miradouro de Santo Amaro,345.02568285281643,Parque Infantil do Mercado Rosa Agulhas,67.05512573334622,Estação de Santo Amaro,67.48843923855163,Estação de Santo Amaro
33994325,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c3/bc/0b/275722277.webp,,15,4,1600.0,flat,rent,45.0,1,1,"avenida João Crisóstomo, 14",Lisboa,Avenidas Novas,Campo Pequeno,pt,38.73642,-9.1443651,True,https://www.idealista.pt/imovel/33994325/,,"Apresentamos um Apartamento T1 encantador em um prédio recentemente renovado, localizado em uma das áreas mais desejadas da cidade. A poucos passos de transportes públicos, cafés, restaurantes, supermercados e uma variedade de comércio, você encontrará tudo o que precisa à sua porta!  Este apartamento fica a apenas 7 minutos a pé da estação de Metro do Saldanha, facilitando o seu deslocamento pela cidade. Inserido em prédio com elevador e lugar de estacionamento. Apartamento totalmente mobilado, tem ar condicionado, máquina de lavar a roupa e a loiça e cozinha equipada. Informações adicionais: - Contrato mínimo de 1 ano - 2 rendas e 2 cauções Apartamento disponível imediatamente. Não perca a oportunidade de viver em um espaço que combina conforto, modernidade e localização privilegiada. Entre em contato hoje mesmo para agendar uma visita! Licença AMI - 19850.",False,good,False,True,35.55555555555556,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida João Crisóstomo, 14'}",False,False,False,False,False,False,,False,2025-02-25,1600.0,0.0,False,True,True,0.0,1600.0,4298.259157544509,323.32124221790707,Centro Comercial Coopbancários,1248.0095352491649,Entrecampos,959.8822832692026,Feira São João de Deus,234.90615364273145,Jardim Gomes de Amorim - Casa da Moeda,596.2582939693244,Mercado Arco do Cego,206.0094915459619,Saldanha,1419.9948984142973,Miradouro do Parque Eduardo VII,215.95087074566413,Parque Infantil do Jardim Gomes Amorim,264.29973858048925,Arco do Cego - Avenida Miguel Bombarda,2186.8422211101215,Rua Maria
33505159,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/50/e4/248838380.webp,,40,2,4500.0,flat,rent,145.0,2,3,"rua Ferreira Lapa, 39",Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7276863,-9.1448121,True,https://www.idealista.pt/imovel/33505159/,,"**Descrição do Imóvel: Apartamento de Luxo para Arrendamento na Zona Prime** Descubra este magnífico apartamento a estrear, localizado em um condomínio de luxo que oferece o melhor em conforto e sofisticação. Situado no segundo andar, com orientação sul, este imóvel de 145 m² de área bruta e 130 m² úteis é um verdadeiro refúgio urbano. Com 2 quartos em suíte, ambos com armários embutidos, e um banheiro social adicional, este apartamento está pronto para recebê-lo com roupa de cama e banho incluídas. O condomínio dispõe de 2 elevadores, piscina interior aquecida, ginásio totalmente equipado e sauna, garantindo que você tenha todas as comodidades ao seu alcance. A cozinha está equipada com eletrodomésticos Bosch de última geração, e a sala de estar, inundada de luz natural, oferece uma vista encantadora para o jardim interior do condomínio. O design moderno e de alta qualidade da decoração torna este espaço ainda mais acolhedor e elegante. Localizado a apenas 500 metros da prestigiada Avenida da Liberdade, você terá fácil acesso a supermercados, lojas e ao metro, proporcionando uma conveniência incomparável. O apartamento também é adaptado para pessoas com mobilidade reduzida e possui aquecimento elétrico e ar condicionado para seu máximo conforto. Além disso, um lugar de garagem está incluído no preço. Aceitamos aluguel de média e longa duração. Não perca a oportunidade de viver em um dos endereços mais cobiçados da cidade. Aguardamos seu contato para agendar uma visita e apresentar-lhe este maravilhoso imóvel.",True,good,False,True,31.03448275862069,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Ferreira Lapa, 39'}",False,False,False,False,False,False,,False,2025-02-25,4500.0,0.0,False,True,True,0.0,4500.0,3114.6786797971085,39.562918649905306,Centro Comercial Sol Lisboa,1883.2719983390846,Rossio,1177.9445634154768,Feira do Passeio Público,363.2783496282571,Jardim Henrique Lopes de Mendonça,1707.67219613301,Mercado de Arroios,451.6858756879288,Picoas,1141.7599695556116,Miradouro do Parque Eduardo VII,883.4275612396757,Parque Infantil do Jardim Braamcamp Freire,59.42199482693495,Avenida Duque de Loulé,1328.856316340373,Igreja dos Anjos
33993442,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a7/e4/5f/275777524.webp,103240420,56,,20000.0,duplex,rent,340.0,4,5,Lapa,Lisboa,Estrela,Lapa,pt,38.7065504,-9.1625819,False,https://www.idealista.pt/imovel/33993442/,,"T4 Duplex singular de design minimalista, concebido por um dos arquitectos mais relevantes e procurados da actualidade, o brasileiro Isay Weinfeld. Totalmente remodelado com acabamentos de luxo, um jardim amplo de 155m² e um lugar na garagem. Situado no coração da Lapa, na freguesia da Estrela, em Lisboa. Esta residência é pura poesia, muito Zen e elegante e está praticamente nova a estrear. A atenção a todos os pormenores é absolutamente sublime. Design de interiores da autoria dos designers brasileiros Carlos Motta, Sérgio Rodrigues, Paulo Alves e Joaquim Tenreiro e do designer dinamarquês Finn Juhl. Iluminação da autoria dos designers italianos Viabizzuno e Davide Groppi. Este Duplex fica no primeiro e segundo piso de um prédio de charme com uma bela fachada em azulejo e varandas em ferro forjado que foi totalmente remodelado com um projecto de arquitectura do Isay Weinfeld. O prédio tem elevador e apenas três fracções. Esta casa está toda aberta para o jardim com enorme porta-janelas deslizantes, proporcionando uma vivência fluída entre os espaços interiores e exteriores. O apartamento oferece 235m² de área bruta privativa, quatro quartos (dois ensuite), alguns com varandas com vistas para o jardim, walk-in closets e roupeiros embutidos, E ainda mais 105m² de área bruta dependente no jardim, com uma suite com casa de banho completa, presentemente a funcionar como escritório mas que também poderá servir como uma suite privada para um familiar, nanny, hóspede ou empregada. O jardim oferece uma zona de churrasqueira gourmet e de refeições ao ar livre muito agradável. O jardim foi concebido por uma arquitecta paisagística e dispõe de rega automática. Com acabamentos premium, o apartamento está totalmente equipado com marcas topo de gama tais como Wolf, Sub-Zero e Gaggenau, está mobilado e pronto a habitar. A casa também oferece o conforto de ar condicionado central e aquecimento via piso radiante em todas as divisões, lavandaria, isolamento térmico e acústico e um lugar de estacionamento na garagem do prédio. Esta não é uma simples casa. É uma verdadeira obra de arte. Ideal para aqueles que têm uma sensibilidade estética apurada, que valorizam o design e a arte e desejam residir num dos bairros mais nobres, belos e sossegados da vibrante cidade de Lisboa. Disponível a partir de 1 de Junho de 2025. Uma propriedade única e extraordinária onde a simplicidade é a sofisticação suprema. Disponível: Verão 2025.",True,good,False,True,58.8235294117647,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Duplex'}",True,False,False,False,False,False,,False,2025-02-25,20000.0,0.0,False,True,True,0.0,20000.0,3015.762605127846,2042.4047965685613,Galeria Comercial da Estação Ferroviária do Cais do Sodré,788.9141911860645,Santos,1849.4390045891944,Lx Market ,308.70936235061305,Jardim da Rocha do Conde de Óbidos/Jardim 9 de Abril,1471.0163584392255,Mercado Campo de Ourique,1823.7972643955702,Cais do Sodré,338.5733102602466,Miradouro da Rocha de Conde de Óbidos,952.5666547272449,Parque Infantil da Praça da Armada,135.322501619013,Rua do Prior,190.02636711508922,Rua Garcia da Orta
