propertyCode,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,thumbnail,floor,neighborhood,parkingSpace,highlight,newDevelopmentFinished
34132146,125201005-75,35,249000.0,"{'price': {'amount': 249000.0, 'currencySuffix': '€'}}",flat,sale,42.0,1,1,"rua da Atalaia, 9",Lisboa,Misericórdia,Bairro Alto,pt,38.7114769,-9.1448988,True,https://www.idealista.pt/imovel/34132146/,"APARTAMENTO 1 QUARTO | 1 CASA DE BANHO | CLOSET | RENOVADO | � BAIRRO ALTO - LISBOABemvindos a este charmoso apartamento em pleno coração de Lisboa. Foi recentemente renovado e poderá ser vendido com todo o recheio incluído. Conta com uma sala e cozinha em open-space, com acesso a duas grandes janelas que lhe permitem uma fantástica luz natural. A partir da cozinha acedemos ao Quarto com walk-in closet privativo e bastante espaço para arrumação adicional, e uma casa de banho completa também renovada. Marque já visita à sua NOVA CASA ou ao seu NOVO INVESTIMENTO em Lisboa. �� Ajudo-@ a descomplicar o seu processo de TROCA de Casa � na @remax. grupoimpacto | @remaxportugal ���+ de 16M€ em imóveis VENDIDOS� Prémio 100% | �Balão de Prata | �Golden Club   .",False,good,False,False,5929.0,{},{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua da Atalaia, 9'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/57/7f/15/281817819.webp,1,,,,
34132022,126261054-30,20,260000.0,"{'price': {'amount': 260000.0, 'currencySuffix': '€'}}",flat,sale,64.0,1,1,rua da Penha de França,Lisboa,Penha de França,Centro,pt,38.7254611,-9.1318062,False,https://www.idealista.pt/imovel/34132022/,"**Apartamento T1 Renovado com Logradouro na Penha de França**Apresentamos este fantástico apartamento T1, completamente renovado e modernizado, situado na charmosa Freguesia da Penha de França. Inserido num prédio de traça antiga, anterior a 1951, este imóvel alia o charme da arquitetura tradicional com o conforto e as comodidades dos dias de hoje. Completamente renovado, com suíte e roupeiro embutido, lavabo social, apresentado ainda janelas com vidros duplos para melhor isolamento térmico, acústico e uma cozinha totalmente equipada com eletrodomésticos modernos. O apartamento conta ainda com um eficiente sistema de Ventilação Mecânica Controlada (VMC), garantindo uma renovação constante do ar, evitando humidade e proporcionando um ambiente mais saudável e confortável. Além disso, foram realizadas obras de impermeabilização, assegurando a máxima proteção contra infiltrações e contribuindo para a durabilidade e eficiência térmica do espaço. Um dos grandes destaques deste imóvel é o logradouro privado de 36m², um verdadeiro refúgio urbano. Esta área foi inteligentemente integrada com uma zona de trabalho funcional, ideal para quem valoriza um espaço dedicado ao teletrabalho ou a momentos de criatividade e produtividade. Localizado numa zona tranquila e central de Lisboa, este apartamento beneficia da proximidade a transportes públicos, comércio local, restaurantes, serviços e espaços verdes. Fica ainda próximo da Escola Secundária Dona Luísa de Gusmão e a apenas 6 minutos a pé do Mercado dos Sapadores, onde pode encontrar produtos frescos e de qualidade no coração do bairro. Ideal tanto para habitação própria como para investimento. **Agende já a sua visita e venha conhecer este incrível apartamento! ** .",False,good,False,False,4063.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua da Penha de França'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/11/14/73/281813800.webp,st,,,{'groupDescription': 'Destaque'},
34131943,APA_5051,1,1850000.0,"{'price': {'amount': 1850000.0, 'currencySuffix': '€'}}",flat,sale,262.0,4,3,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.722141,-9.1604527,False,https://www.idealista.pt/imovel/34131943/,"Excelente apartamento T4 com 232m2 e 2 varandas (30m2), inserido num prédio de referência nas Amoreiras. O apartamento é composto por: hall, sala de grandes dimensões com dois ambientes, 2 suites, 2 quartos com áreas generosas e roupeiros embutidos, 1 casas-de-banho completa de apoio aos dois quartos, cozinha totalmente equipada e despensa. - Apartamento com muita luz natural e vista desafogada. - Ar- condicionado - Estores eléctricos  - Porteiro - Porta de serviço - 3 elevadores A poucos passos encontramos o Amoreiras Shopping Center, com todo o tipo de comércio local. Destaca-se também a sua proximidade a várias escolas nacionais e internacionais, como Lycée Français Charles Lepierre, RedBridge School e Liceu Pedro Nunes.  Categoria Energética: C  ref: APA_5051.",False,good,False,True,7061.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/84/e6/37/281810617.webp,6,,,,
34131844,APA_1324,26,1535000.0,"{'price': {'amount': 1535000.0, 'currencySuffix': '€'}}",flat,sale,138.0,3,2,Lapa,Lisboa,Estrela,Lapa,pt,38.7128209,-9.1596209,False,https://www.idealista.pt/imovel/34131844/,"Apartamento T3 para Venda com 2 Lugares de parqueamento na Estrela, Lisboa - Área Bruta Privativa: 137,89 m2 - Lugares de parqueamento: 2 Lugares, possibilidade de +1 - Arrecadação: 1 - Elevadores: 2 - 2 minutos a pé do jardim da estrela. Apartamento composto por: - Sala - Cozinha equipada - 1 Quarto (Suite) - 2 Quartos - Casa de Banho Características: - Aquecimento central - Certificação energética Classe B+ - Janelas com vidros duplos térmicos Viva no centro de Lisboa com a natureza à porta. Uma localização exclusiva para desfrutar de forma única do jardim da Estrela. Alguma dúvida, não hesite em contactar-nos. NOTA: Fazemos parceria e partilha com todas as imobiliárias profissionais. SOBRE A LT REAL ESTATE. Na LT Real Estate primamos pela DISCRIÇÃO, comprometemo-nos a trabalhar com EXCELÊNCIA e concedemos DISTINÇÃO. Fundada por Marisa Guedes e Bruno Queirós, a LT Real Estate foi criada com a intenção de consolidar-se como referência de excelência no seletíssimo Mercado de Residências Premium/Luxo e no sofisticado âmbito dos Investimentos. A exclusividade, celeridade e primor no atendimento são os alicerces mais preponderantes que fundamentam a essência da nossa marca. Na LT, a nossa dedicação é focada na sublime meta de criar relações duradouras e de máxima satisfação para o nosso cliente. 'A verdadeira essência do luxo revela-se em cada minucioso detalhe. Luxo não é um privilégio, é uma estratégia de negócios. ' ltrealestate. pt  Categoria Energética: B  ref: APA_1324.",False,good,False,True,11123.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/74/6a/eb/281808674.webp,4,,,,
34131597,APA_8260,45,2950000.0,"{'price': {'amount': 2950000.0, 'currencySuffix': '€'}}",flat,sale,390.0,3,4,Lapa,Lisboa,Estrela,Lapa,pt,38.7083938,-9.1688236,False,https://www.idealista.pt/imovel/34131597/,"Localizado na Estrela, numa rua tranquila próxima do Palácio das Necessidades, encontra-se este excepcional apartamento de tipologia T3 + 1 duplex, com um projecto de arquitectura num estilo confortável e elegante. Os espaços amplos e abertos, combinados com acabamentos limpos e modernos onde se salienta a incrível sala de estar de 100m2 e a mezzanine de 54m2, com grandiosas vidraças que enchem de sol a casa e oferecem vistas sobre o Jardim da Tapada das Necessidades, conferem-lhe um ambiente sereno e convidativo.  Os quartos e casas de banho são amplos, sendo 2 dos quartos em suite. A cozinha é elegante e moderna, dispõe de um serviço de balcão que se liga ao salão, bem como uma área dedicada à lavandaria. - Ar condicionado - Arrecadação com 10m2 - 3 lugares de estacionamento  O apartamento está a uma curta distância das melhores escolas internacionais, hospital privado e autoestrada para saída de Lisboa.  Categoria Energética: B  ref: APA_8260.",False,good,False,True,7564.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/c9/a5/43/281808619.webp,6,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Top'},
32241947,59136,51,1245000.0,"{'price': {'amount': 1245000.0, 'currencySuffix': '€'}}",flat,sale,156.0,3,3,"rua Necessidades, 3",Lisboa,Estrela,Doca de Alcântara,pt,38.7054462,-9.1695747,True,https://www.idealista.pt/empreendimento/32241947/,"Apartamento T3 com 156 m2, novo, com 2 lugares de estacionamento e varanda de 11 m2, num dos bairros mais cosmopolitas de Lisboa, cercado de cultura, gastronomia, escolas, hospitais e perto da Basílica da Estrela e da Tapada das Necessidades está o Villa Infante. Em plena Av. Infante Santo este magnífico e imponente condomínio é resultado da combinação da recuperação da estrutura existente e da construção de novos edifícios residenciais.  O Villa Infante é um projeto marcado pelo desejo de viver em comunidade, mas preservando a privacidade. De estilo neoclássico, o projeto é o resultado da combinação da recuperação da estrutura já existente com a construção de novos edifícios residenciais. A fachada, caracterizada pela sua arquitetura imponente, convida a desfrutar de um pátio tipicamente português. Pensado ao pormenor, o Villa Infante é um condomínio privado composto por apartamentos de tipologias T1 a T4 duplex, com varandas, terraços e jardins, todos com estacionamento incluído. Os interiores luminosos são o resultado das grandes janelas, a partir das quais é possível contemplar os jardins comuns do condomínio, o ginásio e o espaço preparado para os mais pequenos.  Categoria Energética: A  ref: 59136.",True,newdevelopment,True,True,7981.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Necessidades, 3'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/4d/bb/02/281808240.webp,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,False
34131856,139823,25,1800000.0,"{'price': {'amount': 1800000.0, 'currencySuffix': '€'}}",chalet,sale,181.0,3,2,Rio Seco - Casalinho,Lisboa,Ajuda,Rio Seco - Casalinho,pt,38.7050222,-9.190875,False,https://www.idealista.pt/imovel/34131856/,"Partindo de cada projeto como uma nova investigação, desafiando os seus limites e procurando ir além, Aires Mateus Atelier é hoje um dos escritórios mais vibrantes em Lisboa. Assinada e projetada pelo conceituado e premiado Arquiteto Manuel Aires Mateus, situada na icónica zona da Ajuda, descubra esta extraordinária moradia Design. Com uma arquitetura singular e acabamentos de excelência, esta residência alia funcionalidade, estética e conforto em cada detalhe. Principais Características: Tipologia e Distribuição: Piso -1: Espaço polivalente com casa de banho completa, passível de conversão em suite, com acesso direto ao jardim. Dispõe ainda de dois espaços de arrumos, sendo que um deles poderá ser transformado em garagem. Sobre a casa de banho de excelente dimensão, revestida a azulejos feitos á mão, lavatório Catalano e luminárias Floss. Rés do chão: Cozinha moderna totalmente equipada com eletrodomésticos de encastre e sala ampla em conceito aberto, com ligação ao jardim, proporcionando um ambiente luminoso e harmonioso. Primeiro piso: Sala em mezanine, oferecendo um ambiente de estar sofisticado e distinto. Segundo piso: Dois quartos confortáveis e uma casa de banho completa totalmente revestida a pedra, com lavatório Catalano e luminária Floss. Design e Materiais: Construção em betão com isolamento técnico exterior, (ETICS) com acabamento em autonivelante para um toque moderno e minimalista. Sistema de aquecimento integrado nas paredes, garantindo um ambiente acolhedor e eficiente. Caixilharia de alumínio pivotante e isotérmica, proporcionando isolamento térmico e acústico de excelência. Dimensões: Área bruta privativa: 181 m² Área Bruta de construção: 228 m2 Área do terreno: 126 m² Ano de construção: 2019 Com um design inovador e materiais de alta qualidade, esta moradia é a escolha perfeita para quem procura uma casa única, confortável e inserida numa localização privilegiada.  Ajuda – Um Bairro Histórico em Ascensão A poucos minutos do centro de Lisboa, a Ajuda combina o charme da tradição com a modernidade. Beneficia de proximidade a espaços culturais, comércio, serviços e zonas verdes, tornando-se uma excelente opção para viver ou investir. Viver na Ajuda – Entre História e Modernidade Esta casa não vive isolada – insere-se numa das zonas mais encantadoras de Lisboa. A escassos cinco minutos do Polo Universitário da Ajuda: Faculdade de arquitetura, Faculdade de medicina veterinária, do ISCSP - instituto superior de ciências sociais e políticas da Universidade de Lisboa, esta moradia beneficia de uma localização privilegiada. Passear pelas suas ruas é sentir o pulsar de um bairro em crescimento, onde a autenticidade do comércio local se cruza com a sofisticação dos novos espaços culturais, como o MAAT e o Museu dos Coches, do Jardim Botânico, do Palácio da Ajuda, CCB/ Museu de Arte Contemporânea, Museu da Presidência da República, Mosteiro dos Jerónimos e o agrupamento de escolas Francisco Arruda. Para os amantes da natureza, o Parque Florestal de Monsanto está ali ao lado, oferecendo trilhos para caminhadas, piqueniques e momentos de lazer ao ar livre. E para quem precisa de estar bem ligado ao resto da cidade, os acessos são rápidos e fáceis, com transportes públicos eficientes e proximidade às principais vias rodoviárias, como a A5 e a CRIL. ref: 139823.",True,good,False,,9945.0,{},"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'Moradia independente'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d8/ba/2b/281807276.webp,,,,{'groupDescription': 'Destaque'},
34131297,APA_1318,22,2350000.0,"{'price': {'amount': 2350000.0, 'currencySuffix': '€'}}",flat,sale,301.0,4,5,Largo do Rato - Estrela,Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,38.7180101,-9.1595351,False,https://www.idealista.pt/imovel/34131297/,"Apartamento T4 de Luxo com Garagem e Vista Monsanto, para Venda no Campo de Ourique, Lisboa - Área Interior: 242,13 m2 - Área Exterior: 58,90 m2  - Área Total: 301,03 m2 - Estacionamento: 3 Lugares - Elevadores: 2  - Arrecadação: 1 Apartamento composto por:  - Sala de Estar com 2 Varandas - Cozinha  - WC - 4 Quartos (todos em Suite) - Grande Varanda frontal com vista para o Monsanto. Alguma dúvida, não hesite em contactar-nos. NOTA: Fazemos parceria e partilha com todas as imobiliárias profissionais. SOBRE A LT REAL ESTATE. Na LT Real Estate primamos pela DISCRIÇÃO, comprometemos-nos a trabalhar com EXCELÊNCIA e concedemos DISTINÇÃO. Fundada por Marisa Guedes e Bruno Queirós, a LT Real Estate foi criada com a intenção de consolidar-se como referência de excelência no seletíssimo Mercado de Residências Premium/Luxo e no sofisticado âmbito dos Investimentos. A exclusividade, celeridade e primor no atendimento são os alicerces mais preponderantes que fundamentam a essência da nossa marca. Na LT, a nossa dedicação é focada na sublime meta de criar relações duradouras e de máxima satisfação para o nosso cliente. 'A verdadeira essência do luxo revela-se em cada minucioso detalhe. Luxo não é um privilégio, é uma estratégia de negócios. ' ltrealestate. pt  Categoria Energética: A  ref: APA_1318.",True,good,False,True,7807.0,{},{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a4/64/c8/281796357.webp,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34131285,APA_1317,24,1200000.0,"{'price': {'amount': 1200000.0, 'currencySuffix': '€'}}",flat,sale,161.0,2,3,Amoreiras,Lisboa,Campo de Ourique,Amoreiras,pt,38.7207958,-9.1650605,False,https://www.idealista.pt/imovel/34131285/,"Apartamento T2 Duplex de Luxo com Garagem e Vista Monsanto, para Venda no Campo de Ourique, Lisboa - Área Interior: 132,54 m2 - Área Exterior: 28,30 m2  - Área Total: 160,84 m2 - Estacionamento: 2 Lugares - Arrecadação: 1 Apartamento composto por:  Piso 0:  - Hall de Entrada e Escadas Piso 1: - Sala de Estar com Varanda e Vista Monsanto - Cozinha  - WC Piso 2:  - 2 Quartos (em Suite com Varanda) Alguma dúvida, não hesite em contactar-nos. NOTA: Fazemos parceria e partilha com todas as imobiliárias profissionais. SOBRE A LT REAL ESTATE. Na LT Real Estate primamos pela DISCRIÇÃO, comprometemos-nos a trabalhar com EXCELÊNCIA e concedemos DISTINÇÃO. Fundada por Marisa Guedes e Bruno Queirós, a LT Real Estate foi criada com a intenção de consolidar-se como referência de excelência no seletíssimo Mercado de Residências Premium/Luxo e no sofisticado âmbito dos Investimentos. A exclusividade, celeridade e primor no atendimento são os alicerces mais preponderantes que fundamentam a essência da nossa marca. Na LT, a nossa dedicação é focada na sublime meta de criar relações duradouras e de máxima satisfação para o nosso cliente. 'A verdadeira essência do luxo revela-se em cada minucioso detalhe. Luxo não é um privilégio, é uma estratégia de negócios. ' ltrealestate. pt  Categoria Energética: A  ref: APA_1317.",True,good,False,True,7453.0,{},{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/1c/2b/aa/281796274.webp,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34131263,APA_1315,17,560000.0,"{'price': {'amount': 560000.0, 'currencySuffix': '€'}}",flat,sale,136.0,1,1,Marvila,Lisboa,Marvila,,pt,38.7415213,-9.1016276,False,https://www.idealista.pt/imovel/34131263/,"Apartamento T1 Loft Duplex com Garagem para Venda em Marvila Área do Apartamento: 86,34 m2 Garden: 28,97 m2 Garagem Box: 20,97 m2 -Área Total: 136 m2   Apartamento Composto por:  1º piso:  - Garagem - Sala  - Jardim  2º piso: - Sala de Estar  - Cozinha  - Quarto  - Casa de Banho Alguma dúvida, não hesite em contactar-nos. NOTA: Fazemos parceria e partilha com todas as imobiliárias profissionais. SOBRE A LT REAL ESTATE. Na LT Real Estate primamos pela DISCRIÇÃO, comprometemos-nos a trabalhar com EXCELÊNCIA e concedemos DISTINÇÃO. Fundada por Marisa Guedes e Bruno Queirós, a LT Real Estate foi criada com a intenção de consolidar-se como referência de excelência no seletíssimo Mercado de Residências Premium/Luxo e no sofisticado âmbito dos Investimentos. A exclusividade, celeridade e primor no atendimento são os alicerces mais preponderantes que fundamentam a essência da nossa marca. Na LT, a nossa dedicação é focada na sublime meta de criar relações duradouras e de máxima satisfação para o nosso cliente. 'A verdadeira essência do luxo revela-se em cada minucioso detalhe. Luxo não é um privilégio, é uma estratégia de negócios. ' ltrealestate. pt  Categoria Energética: A  ref: APA_1315.",False,good,False,True,4118.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/bd/23/76/281792815.webp,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34127881,TG-PM-167,21,450000.0,"{'price': {'amount': 450000.0, 'currencySuffix': '€'}}",flat,sale,100.0,3,2,alameda das Linhas de Torres,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7651755,-9.158435,False,https://www.idealista.pt/imovel/34127881/,"**Apartamento T2+1 à Venda na Alameda das Linhas de Torres** Descubra o seu novo lar neste incrível apartamento T2+1, totalmente remodelado e pronto para receber você e sua família. Com uma generosa área de 100m², este imóvel oferece um espaço acolhedor e moderno, ideal para quem busca conforto e praticidade. A exposição solar voltada para o sul garante muita luz natural durante todo o dia, criando um ambiente agradável e iluminado. O destaque deste apartamento é o amplo terraço de 100m², perfeito para momentos de lazer e descontração. Este espaço é ideal para crianças brincarem e para os animais de estimação se divertirem ao ar livre. A localização privilegiada na Alameda das Linhas de Torres oferece fácil acesso a transporte público e está próxima a uma variedade de comércios locais e grandes superfícies comerciais, facilitando o dia a dia. Com três quartos e duas casas de banho, este apartamento é perfeito para famílias que buscam espaço e conforto. Além disso, está em bom estado de conservação e conta com elevador, garantindo acessibilidade. Não perca a oportunidade de viver em um lugar que combina qualidade de vida e praticidade. Agende uma visita e venha conhecer seu novo lar!",True,good,False,False,4500.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na alameda das Linhas de Torres'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/21/0f/50/281637086.webp,bj,,,{'groupDescription': 'Destaque'},
34131290,C0483-01154,42,950000.0,"{'price': {'amount': 950000.0, 'currencySuffix': '€'}}",flat,sale,210.0,3,2,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7794767,-9.0982098,False,https://www.idealista.pt/imovel/34131290/,"Este magnífico apartamento, localizado no prestigiado Parque das Nações, oferece uma combinação perfeita de espaço, conforto e praticidade. Com 200 m² de área bruta, o imóvel é ideal para quem procura um lar amplo e bem distribuído. A sala de estar, com 42 m², é um dos grandes destaques, proporcionando um ambiente espaçoso e arejado, perfeito para receber amigos e familiares ou simplesmente relaxar após um longo dia. O apartamento conta com 3 quartos, todos generosamente dimensionados, garantindo o máximo de privacidade e conforto para os moradores. Além disso, a varanda oferece um espaço agradável para desfrutar do ar livre e das vistas da região, enquanto a arrecadação proporciona um armazenamento adicional, muito útil para manter a organização do lar. Com 2 lugares de garagem, o apartamento ainda oferece total segurança e praticidade no dia a dia, permitindo que você estacione seus veículos com total tranquilidade. Localizado em uma das áreas mais dinâmicas e bem servidas da cidade, o Parque das Nações oferece uma excelente infraestrutura, com fácil acesso a transportes públicos, escolas, centros comerciais e espaços de lazer. Sem dúvida, uma escolha ideal para quem busca uma vida confortável, prática e próxima de tudo o que precisa. Este apartamento é mais que uma simples residência, é um verdadeiro lar para quem deseja aproveitar o melhor da vida urbana com qualidade e bem-estar.",False,good,False,True,4524.0,{},{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/7a/3a/1b/281791396.webp,3,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34131221,,15,329000.0,"{'price': {'amount': 329000.0, 'currencySuffix': '€'}}",flat,sale,45.0,2,1,"rua Washington, 57",Lisboa,São Vicente,Santa Engrácia,pt,38.7189985,-9.1224367,True,https://www.idealista.pt/imovel/34131221/,"Confortável Apartamento T1+1 | Equipado e Com Varanda | Graça, Lisboa Consultor Responsável pela venda do Imóvel: SOHEL PYARALI Descrição Geral: Confortável apartamento T1+1 situado num 2º andar sem elevador, inserido num prédio totalmente renovado, tanto no interior como no exterior. Na zona social encontra-se a cozinha equipada com fogão, exaustor, máquina da roupa e termoacumulador e a sala. Na zona privativa, tem 2 quartos e 1 casa de banho completa com base de duche. O apartamento conta com vidros duplos, varanda e uma vista maravilhosa da cidade de Lisboa e do rio Tejo. Localização: Situado na Graça, uma zona histórica de Lisboa e poucos minutos do centro da cidade. Perto de todo o tipo de comércio e serviços como farmácias e outros serviços de saúde, escolas, cafés, restaurantes, supermercados e espaços verdes. Em termos de transportes, a estação de comboio de santa Apolónia fica a 13 minutos a pé, passando também várias linhas de autocarros nas imediações. Características Principais: - 2 Quartos; - 1 Casa de banho com base de duche; - Cozinha Equipada; - Varanda; - Vidros duplos; - 2º Andar; - Vista maravilhosa; - Prédio totalmente renovado (interior e exterior). Para mais informações, contacte o consultor responsável: 9️⃣2️⃣5️⃣9️⃣6️⃣0️⃣8️⃣3️⃣1️⃣  Sempre à sua disposição, Equipa DIAMOND'S PORTUGAL facebook. com/diamondsportugal instagram. com/diamondsportugal *Shaping Outstanding Deals*.",False,good,False,False,7311.0,{},{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua Washington, 57'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/07/75/04/281789732.webp,2,,,,
34131251,LB24,20,875000.0,"{'price': {'amount': 875000.0, 'currencySuffix': '€'}}",flat,sale,111.0,2,2,rua do Conde Redondo s/n,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.727053,-9.144368,True,https://www.idealista.pt/imovel/34131251/,"NOVO | OPORTUNIDADE | Conde Redondo Residences | T2 | 4. º Piso O Conde Redondo Residences é um novo empreendimento a nascer num bairro premiado no coração de Lisboa. Um lugar onde a arte, o design e a pura inspiração o convidam a iniciar uma nova forma de viver em Lisboa! Composto por 25 apartamentos de luxo, com tipologias desde T0 a T3 entre 52 e 146 m², cada uma destas modernas unidades residenciais do Conde Redondo é uma obra-prima de detalhes e design. Este apartamento T2, situado no 4. º piso, destaca-se pelas áreas generosas, excelente luminosidade natural e conforto absoluto — ideal para quem valoriza um estilo de vida contemporâneo e central. Com acabamentos premium, sobressaem-se o pavimento em madeira de carvalho natural na sala e nos quartos, o elegante revestimento cerâmico Glaen White nas instalações sanitárias e o Grés Porcelânico na cozinha, combinando durabilidade com sofisticação. Inclui ainda um lugar de parqueamento no Piso -1, uma mais-valia imprescindível numa zona tão central da cidade. A localização estratégica permite desfrutar de um estilo de vida cosmopolita único, com proximidade a pontos-chave como: Metro de Picoas a 500m; Estação Marquês de Pombal a 600m; Av. da Liberdade a 600m; Parque Eduardo VII a 700m; Atrium Saldanha a 700m; Chiado a 1,8km; Imóvel pronto a escriturar, com obra já concluída! Uma excelente oportunidade tanto para investimento como para habitação própria. Esta informação não dispensa a sua confirmação e não pode ser considerada vinculativa.",False,good,False,False,7883.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua do Conde Redondo s/n'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/98/ab/ca/281789494.webp,4,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34131249,LB23,18,498000.0,"{'price': {'amount': 498000.0, 'currencySuffix': '€'}}",flat,sale,74.0,1,1,rua do Conde Redondo s/n,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.727053,-9.144368,True,https://www.idealista.pt/imovel/34131249/,"NOVO | OPORTUNIDADE | Conde Redondo Residences | T1 | 2. º Piso O Conde Redondo Residences é um novo empreendimento a nascer num bairro premiado no coração de Lisboa. Um lugar onde a arte, o design e a pura inspiração o convidam a iniciar uma nova forma de viver em Lisboa! Composto por 25 apartamentos de luxo, com tipologias desde T0 a T3 entre 52 e 146 m2, cada uma destas modernas unidades residenciais do Conde Redondo é uma obra-prima de detalhes e design. Este apartamento T1 situa-se no 2. º piso e destaca-se pelo conforto, funcionalidade e fácil acessibilidade, ideal para quem valoriza uma vivência prática e central. Com acabamentos premium, sobressaem-se o pavimento em madeira de carvalho natural na sala e no quarto, o elegante revestimento cerâmico Glaen White nas instalações sanitárias e o Grés Porcelânico na cozinha, garantindo durabilidade e sofisticação. Inclui ainda um lugar de parqueamento no Piso -1, um verdadeiro privilégio numa zona tão central da cidade. A localização estratégica permite desfrutar de um estilo de vida cosmopolita único, com proximidade a pontos-chave como: Metro de Picoas a 500m; Estação Marquês de Pombal a 600m; Av. da Liberdade a 600m; Parque Eduardo VII a 700m; Atrium Saldanha a 700m; Chiado a 1,8km; Imóvel pronto a escriturar, com obra já concluída! Uma excelente oportunidade tanto para investimento como para habitação própria.   Esta informação não dispensa a sua confirmação e não pode ser considerada vinculativa.",False,good,False,True,6730.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua do Conde Redondo s/n'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/32/14/45/281789539.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
