propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topPlus,topNewDevelopment,externalReference,newDevelopmentFinished
107019672,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/78/0a/1321908919.webp,27,,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes'}}",studio,rent,45.0,True,0,1,Barrio Pueblo Nuevo,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4257511,-3.6444641,False,https://www.idealista.com/inmueble/107019672/,"Apartamento exterior reformado amueblado en Ventas DISPONIBLE 1 DE JULIO 2025. Engel & Völkers presenta este apartamento completamente amueblado y dotado con TODO lo necesario para vivir (menaje, plancha, utensilios de limpieza... ). El apartamento consta de 1 dormitorio individual amueblado con 3 armarios vestidores, una cómoda, un mueble-cama abatible con apertura vertical que aloja una cama de 135 cm. con colchón viscoelástico de alta gama y un ventilador programable con luz led. El mueble cama se cierra ocultando la cama y dejando disponible un cómodo sillón de 2 plazas y una mesita baja que convierte el dormitorio en un precioso salón o cuarto de estudio. Cuenta con un sistema de climatización (frio y calor) por suelo radiante y refrescante conectado a una instalación de aerotermia que provee el agua caliente sanitaria.  Dispone de ventiladores programables en todas las estancias. Cuenta con una cocina - salón completamente amueblada y equipada con fregadero de un seno y grifo monomando, placa de inducción de dos fuegos, campana extractora con tubo de salida de humos a la fachada exterior, frigorífico, lavadora-secadora, lavavajillas y horno-microondas.  Tiene una mesa con ruedas, plegable, elevable y con 4 sillas. Este espacio salón cuenta con un sillón-cama de alta gama con colchón viscoelástico de 120 cm. ; ventilador programable con luz led, wifi exclusivo para todo el apartamento y Smart-TV de 50"" con soporte móvil. Este apartamento está ubicado en el distrito de Ventas (Zona La Elipa) justo al lado del metro La Almudena (línea roja), con excelentes comunicaciones con toda la ciudad. La zona es muy tranquila, nada peligrosa y dotada con todas las comodidades (supermercados, farmacia, centro de salud, bares/restaurantes).",False,good,False,False,,33.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Estudio'}",False,False,False,False,{},[],False,False,W-02YBPL,
107741085,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/7e/b0/1321906817.webp,13,7,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mes'}}",flat,rent,55.0,True,1,1,calle de Santiago Bernabéu,Madrid,Madrid,Chamartín,es,El Viso,40.4522874,-3.6887667,False,https://www.idealista.com/inmueble/107741085/,"¡Descubre tu nuevo hogar en este encantador apartamento reformado! Situado en la séptima planta de un edificio con ascensor y portero físico, este piso de 55 m² te ofrece todo lo que necesitas para vivir cómodamente. Con una orientación sur, disfrutarás de una excelente iluminación natural durante todo el día. El dormitorio cuenta con armarios empotrados, proporcionando un gran espacio de almacenamiento. El baño, equipado con un amplio plato de ducha, te garantiza comodidad y estilo. La cocina está integrada en el salón, creando un espacio moderno y funcional, perfecto para relajarte o recibir visitas. Además, está equipada con electrodomésticos y la casa viene completamente amueblada, lista para que te instales sin preocupaciones. La calefacción mediante gas natural está incluida en el precio del alquiler, asegurando un ambiente cálido en los meses más fríos. No te pierdas la terraza en la parte trasera del edificio, un rincón ideal para disfrutar del aire libre. Ubicado en una zona con todos los servicios a tu alcance, este apartamento es la combinación perfecta de confort y conveniencia. ¡Disponible ya para que comiences a vivir la experiencia que siempre has soñado!",False,good,False,True,,25.0,{},{'typology': 'flat'},"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en calle de Santiago Bernabéu'}",False,False,False,False,{},[],False,False,,
107740908,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/de/4b/1321892286.webp,29,3,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mes'}}",duplex,rent,75.0,True,1,1,calle de Santa Engracia,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4431604,-3.7042023,False,https://www.idealista.com/inmueble/107740908/,"Ref. MD-2121 EMBASSY PROPERTIES presenta una vivienda SINGULAR en la zona más solicitada de la capital, Calle Santa Engracia Distribucción de la vivienda: - Hall de entrada, equipado con armario empotrado, tiene acceso directo a salón / comedor. - Gran salón, recibe mucha luminosidad a través de sus grandes ventanales al exterior, tiene zona comedor, acesso a terraza y escaleras a la planta superior en donde se encuentra el dormitorio. - Cocina, moderna, con acceso desde el salón, está completamente equipada con ""todos"" los electrodomésticos.  - Terraza, a facha da principal.   PLANTA 1  - Un (1) dormitorio doble principal, tiene ventanas por las que recibe mucha luz natural y un gran armario que alberga mucho almacenamiento.  - Un (1) baño anexo al dormitorio.  Memoria de calidades: - Suelos en parquet por toda casa, porcelánicos en la cocina y baños. - Puertas y zócalos lacados en blanco. - Baños con carpintería a medida. - Carpintería a medida. - Luces led. VIVIR EN NUEVOS MINISTERIOS, situado en el distrito de Chamberí, este barrio es uno de los más conocidos de la capital. Se encuentra en la manzana delimitada por el Paseo de la Castellana, las calles Raimundo Fernández Villaverde, Agustín de Betancourt y la plaza de San Juan de la Cruz. En la actualidad acoge la sede de los Ministerios de Fomento, Empleo y Seguridad Social y una sección del Ministerio de Agricultura y Medio Ambiente. Se halla plenamente integrado en el conjunto de la Castellana y del complejo de AZCA, uno de los centros de negocios y oficinas más importantes de la ciudad.  VIVIR EN ARGÜELLES, es un lugar vibrante, lleno de vida y con una amplia gama de actividades para sus residentes y no residentes que desean pasear en esta parte de la ciudad. Los interesados en Argüelles, tendrán la certeza de que encontrarán calles llenas de cafeterías, bares, restaurantes y comercios. Estarán en un punto estratégico, al estar cerca de los distritos Centro y Chamberí. Al mismo tiempo, tendrán oportunidad de encontrar un lugar tranquilo y agradable para pasear, hacer deporte y disfrutar de las áreas verdes que ofrece el Parque del Oeste. Además, este barrio cuenta con una de las atracciones mejor valoradas y visitadas de la capital: la Plaza de España. Sin duda, el barrio de Argüelles es un lugar atractivo de Madrid para vivir y visitar. Nuestros expertos inmobiliarios nos han dado algunos consejos e información valiosa para ayudar a vender una propiedad en Argüelles o para ayudarle a encontrar una vivienda en el distrito Moncloa-Aravaca.  VIVIR EN FUENTE DEL BERRO, maravilloso y tranquilo lugar para vivir en el centro de Madrid. Se puede disfrutar del movimiento cotidiano que ofrece la ciudad y estar en el centro y cerca de los barrios más populares de Madrid hacen tener todo a la mano.   Los barrios vecinos y pertenecientes a Salamanca son: Recoletos, Goya, Guindalera, Lista y Castellana. Este barrio en Salamanca ofrece a sus habitantes todo tipo de comercios y servicios, desde escuelas, jardín de niños, deportivos, estudios de arte, supermercados, restaurantes y cafés. El entorno de las casas en Fuente del Berro es tranquilo, sin olvidar que el Parque Fuente del Berro hace esta zona aún más atractiva para vivir. Sin duda, este barrio de Madrid ofrece un buen estilo de vida.",False,good,False,True,,25.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Dúplex en calle de Santa Engracia'}",False,False,False,False,{},[],False,False,MD-2121,
107741110,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/11/8e/1321906181.webp,26,1,1000.0,"{'price': {'amount': 1000.0, 'currencySuffix': '€/mes'}}",flat,rent,44.0,True,1,1,Barrio Simancas,Madrid,Madrid,San Blas,es,Simancas,40.4370417,-3.6195787,False,https://www.idealista.com/inmueble/107741110/,"Gespain parque europa ofrece piso en alquiler en zona canillejas. Corresponde a 1ª planta en urbanización cerrada con zonas comunes. Distribuido en 1 dormitorio, salón, cocina integrada y baño completo.  piso amueblado. Urbanización cerrada con piscina, pista de padel y zona infantil.  dispone de portero físico 24h y cámaras de vigilancia. No garaje, no trastero. Muy próximo a la estación de metro de suanzes -linea 5 (10 minutos). Ocupación máxima para dos personas.  no mascotas. Imprescindible demostrar solvencia económica. Consulta para más información!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",23.0,{},{'typology': 'flat'},"{'subtitle': 'Simancas, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,01158,
107741088,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/75/b9/1321904008.webp,23,6,1950.0,"{'price': {'amount': 1950.0, 'currencySuffix': '€/mes'}}",penthouse,rent,91.0,True,1,1,calle de Esparteros,Madrid,Madrid,Centro,es,Sol,40.4161861,-3.7073521,False,https://www.idealista.com/inmueble/107741088/,"- Disponible a partir del 1 Mayo -  ¿Estás buscando un Ático a dos pasos de la Puerta del Sol? Aquí lo tienes, totalmente amueblado y equipado, está listo para ser tu nuevo hogar. EL ÁTICO  Protagoniza el inmueble un amplio salón muy luminoso: cuenta sofá cama, zona de TV, rincón con escritorio ( ideal para el teletrabajo ) y acceso directo a la terracita, con vistas a algunos de los edificios más emblemáticos del centro. Un distribuidor une el salón con la amplia cocina ( totalmente equipada ) que es a la vez un espacioso comedor. Completan la vivienda el dormitorio doble com armario empotrado y el baño. El ático dispone tanto de calefacción individual de gas como de aire acondicionado. Ademas, el edificio cuenta com portero físico de confianza. LA ZONA Si quieres vivir en pleno corazón de Madrid, la ubicación de este ático te encantará, ya que aunque esté a tan solo 2 minutos andando ( literalmente ) de la Puerta del Sol, la calle en la cual se encuentra, al ser secundaria y de paso, está reparada de los ruidos del centro ciudad. Además, tiene la ventaja de que pueden transitar los vehículos en esta calle ( algo atípico en los alrededores ), por lo que podrás llegar cómodamente a tu portal en Uber / Taxi,  ¿Quieres saber más? Déjanos tus datos de contacto, a través del formulario.",True,good,False,True,,21.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sol, Madrid', 'title': 'Ático en calle de Esparteros'}",False,False,False,False,{},[],False,False,EsparterosAbril25,
107210772,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/37/d3/1321901064.webp,25,3,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes'}}",flat,rent,65.0,True,2,1,Barrio Pueblo Nuevo,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4270595,-3.6411127,False,https://www.idealista.com/inmueble/107210772/,"Apartamento cortas estancias reformado de lujo en Madrid en la Elipa DISPONIBLE 02 de junio de 2025. Engel & Völkers presenta este apartamento completamente reformado y listo para vivir. Se trata de un apartamento exterior de 2 habitaciones independientes con una superficie de 65 m2. Dispone de 3 miradores orientados a la calle Pedro Antonio de Alarcón.  El apartamento consta de 2 dormitorios individuales amueblados cada uno de ellos con 2 armarios vestidores, una cómoda, un mueble-cama abatible con apertura vertical que aloja una cama de 135 cm. con colchón viscoelástico de alta gama y un ventilador programable con luz led. Los muebles cama se cierran ocultando las camas y dejando disponible un cómodo sillón de 2 plazas y una mesita baja que convierten los 2 dormitorios en 2 preciosos salones o cuartos de estudio. Tiene acabados de lujo con la última tecnología en diseño, aislamientos y climatización. Se trata de un inmueble con capacidad para 2 Personas. Cuenta con un sistema de climatización (frio y calor) por suelo radiante y refrescante conectado a una instalación de aerotermia que provee el agua caliente sanitaria. Dispone de ventiladores programables en todas las estancias. Cuenta con una cocina - salón completamente amueblada y equipada con fregadero de un seno y grifo monomando, placa de inducción de dos fuegos, campana extractora con tubo de salida de humos a la fachada exterior, frigorífico, lavadora-secadora, lavavajillas y horno-microondas. Dispone de 2 mesas con ruedas, plegables, elevables y con 6 sillas. El salón dispone de un ventilador programable con luz led, wifi exclusivo para todo el apartamento y Smart-TV de 50"" con soporte móvil. El apartamento tiene un baño independiente con plato de ducha y mampara corredera; inodoro con ducha para higiene íntima; radiador toallero; mueble con lavabo, grifo monomando y tres cajones; un espejo retroiluminado con conexión wifi y extractor de aire. Este apartamento está ubicado en el distrito de Ventas (Zona La Elipa) justo al lado del metro La Almudena (línea roja), con excelentes comunicaciones con toda la ciudad. La zona es muy tranquila, nada peligrosa y dotada con todas las comodidades (supermercados, farmacia, centro de salud, bares/restaurantes).",False,good,False,False,,28.0,{},{'typology': 'flat'},"{'subtitle': 'Pueblo Nuevo, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,W-02YE4X,
106412904,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/ba/3f/1282125514.webp,24,2,4000.0,"{'price': {'amount': 4000.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 4600.0, 'priceDropValue': 600, 'priceDropPercentage': 13}}}",flat,rent,161.0,True,3,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.422402,-3.6907523,False,https://www.idealista.com/inmueble/106412904/,"Olisson Club ofrece este elegante y clásico piso, recientemente reformado, en uno de los barrios más exclusivos de Madrid. Ubicado en un edificio noble de inicios del siglo XX, se encuentra a escasos metros del Parque del Retiro, de la Puerta de Alcalá y la Embajada de Francia. El piso, que cuenta con portero físico, tiene 160m2 y destaca por mantener elementos clásicos de las casas señoriales como son los techos altos, paredes lisas, armarios empotrados y suelo de madera restaurado.  Se ubica en una segunda planta y se distribuye entre hall de entrada, amplio salón-comedor con mirador de cristal y gran balcón con contraventanas de madera.  Cuenta con un dormitorio exterior con vistas a la calle desde su propio balcón, y dos dormitorios en la parte posterior que dan a un jardín interior. Dispone de dos baños completos, amplia y luminosa cocina, totalmente equipada con electrodomésticos de estreno y con vistas al patio interior. La calefacción es individual por gas natural y cuenta con aire acondicionado por split en diversas estancias. La finca se encuentra muy próxima al parque de El Retiro, uno de los pulmones verdes de Madrid, siendo uno de los espacios más valorados entre las familias por sus múltiples parques infantiles y por la práctica de deportes al aire libre. [IW].",True,good,False,True,,25.0,{},{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,rec683CZ,
107740203,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/19/97/1321940785.webp,57,1,2750.0,"{'price': {'amount': 2750.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2900.0, 'priceDropValue': 150, 'priceDropPercentage': 5}}}",flat,rent,110.0,True,3,2,calle de la Cava Baja,Madrid,Madrid,Centro,es,Palacio,40.4127977,-3.7078234,False,https://www.idealista.com/inmueble/107740203/,"La empresa DG REAL ESTATE alquila este MAGNÍFICA VIVIENDA RECIEN REFORMADO, ubicado en el EMBLEMATICO BARRIO DE LA LATINA. La vivienda consta de 110 metros cuadrados construidos, distribuidos en: Fantástico SALON, muy amplio con dos grandes ventanales y acceso a la cocina. La COCINA de diseño, totalmente equipada con electrodomésticos de primera calidad, horno, campana extractora y cocina vitrocerámica de inducción. Y gran capacidad de almacenaje. Tiene TRES DORMITORIOS, todas las habitaciones tienen balcón aportando gran luminosidad. El principal tiene un gran armario vestidor doble y BAÑO SUITE. Los otros dos con armario empotrado y capacidad para poner cama individual o doble. Los dos BAÑOS totalmente a estrenar, con amplio plato de ducha. Ventanas Climalit oscilobatiente, aportando un gran aislamiento. Calefacción individual por conducto, y aire acondicionado. La vivienda mantiene la altura de los techos de origen, aportando amplitud a todo el inmueble. En pleno CORAZÓN DE MADRID, rodeada de medios de transporte, colegios, supermercados y fantástica zona de ocio y restaurantes. Se encuentra a escasos metros de líneas de metro L5 LATINA y L1 TIRSO DE MOLINA. También de las líneas de autobuses 002, 17, 18, 23, 35, N26 y M3. Si estás interesado en obtener más información sobre esta propiedad, nuestro equipo de expertos, estarán encantado de ayudarte.",True,good,False,True,,25.0,{},{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en calle de la Cava Baja'}",True,False,False,False,{},[],False,False,CAVA BAJA,
107740807,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/0c/76/1321883793.webp,49,6,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,1,2,calle de Sor Ángela de la Cruz,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4610491,-3.6924923,False,https://www.idealista.com/inmueble/107740807/,"¡Descubre el lujo en pleno corazón de Madrid! Este espectacular piso de 65 m², recientemente reformado, te ofrece una experiencia de vida inigualable. Ubicado en un edificio representativo con conserje, ascensores y cámaras de seguridad, este inmueble garantiza confort y exclusividad. El salón, totalmente amueblado con piezas de lujo, se integra a la perfección con una cocina abierta y equipada, ideal para los amantes del diseño moderno. El dormitorio, un espacio de diseño exquisito, cuenta con baño en suite y un relajante baño turco, ofreciendo un oasis personal de bienestar. Además, podrás disfrutar de una pequeña y coqueta terraza donde desconectar del bullicio urbano. La vivienda está adaptada para personas con movilidad reducida y dispone de calefacción eléctrica y aire acondicionado, asegurando el máximo confort durante todo el año. Ubicado en la quinta planta y con orientación norte-sur, el piso goza de luz natural y vistas despejadas. Rodeado de comercios y servicios, es una oportunidad única para vivir en una de las mejores zonas de la ciudad. No dejes pasar esta oportunidad de vivir en un entorno de lujo y comodidad. ¡Contáctanos para más información!",False,good,False,True,,21.0,{},{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en calle de Sor Ángela de la Cruz'}",False,False,False,False,{},[],False,False,SOR,
107740977,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/ba/33/1321896938.webp,40,2,6800.0,"{'price': {'amount': 6800.0, 'currencySuffix': '€/mes'}}",flat,rent,280.0,True,3,4,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4250757,-3.6733332,False,https://www.idealista.com/inmueble/107740977/,"Bienvenido a esta joya arquitectónica que combina la elegancia de una fachada clásica con comodidades modernas. Espectacular piso a estrenar exterior con 2balcones a la calle y un mirador. En sus 280 m2 con orientación oeste, contamos con 3 habitaciones con 3 baños y se entrega amueblado. Al llegar tenemos un acogedor recibidor que nos dirige al salón, donde encontramos detalles de diseño que hacen de este piso muy especial.  Aseo de invitados y armario para abrigos especialmente disimulados. El salón con 3 balcones, muy amplio con una buena zona de estar y comedor para 12 personas.  La cocina italiana con gran isla, integrada al salón, donde a su vez viste mucho el área por su elegante apanelada. Mucha zona de almacenaje y electrodomésticos de alta gama, con nevera de doble puerta, enfriador de vinos, lavavajillas, placa inducción, horno y micro.  Independiente zona de lavado, con lavadora y secadora y armarios para productos de limpieza. Ya hacia la zona de dormitorios, son 3 dormitorios en suites con amplios armarios empotrados. El piso cuenta con una segunda puerta de acceso o servicio, donde se dejan las basuras y se accede al montacargas. Se destacan las calidades en cuanto a materiales y el cuidado de los acabos. Suelos de madera natural, AA por conductos, calefacción individual a gas, persianas eléctricas. La finca fue construida en 1915, es de fachada clásica y muy representativa, y cuidada Con portero físico. [IW].",False,good,False,True,,24.0,{},{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",True,False,False,False,{},[],False,False,goy546JG,
107740141,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/64/f6/1321797587.webp,36,2,6800.0,"{'price': {'amount': 6800.0, 'currencySuffix': '€/mes'}}",flat,rent,280.0,True,3,3,calle de Alcántara,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4263879,-3.6753342,False,https://www.idealista.com/inmueble/107740141/,"VERALTIA presenta este espectacular piso a estrenar en la prestigiosa calle Alcántara, una joya arquitectónica que combina el encanto de una fachada clásica con las comodidades más modernas. Con 280 m² y una excelente orientación oeste, esta vivienda exterior ofrece una distribución impecable, tres dormitorios en suite y un diseño sofisticado en cada rincón. Al entrar, un elegante recibidor da paso a un amplio y luminoso salón con tres balcones a la calle, creando un espacio ideal para el descanso y la vida social. La zona de estar, generosa en dimensiones, se complementa con un comedor con capacidad para 12 personas. Todo ello enmarcado por detalles de diseño cuidadosamente seleccionados, que aportan un carácter único a la vivienda. Además, un aseo de invitados y un armario discretamente integrado añaden funcionalidad sin comprometer la estética. La cocina de diseño italiano, con una gran isla central, se integra de manera elegante en el salón gracias a su sofisticado panelado. Equipada con electrodomésticos de alta gama, cuenta con nevera de doble puerta, enfriador de vinos, lavavajillas, placa de inducción, horno y microondas. Aparte, una zona de lavandería independiente ofrece lavadora, secadora y armarios de almacenaje para productos de limpieza. La zona de descanso alberga tres dormitorios en suite, todos con amplios armarios empotrados y acabados de primera calidad. El piso dispone de una segunda puerta de acceso, ideal para servicio, que conecta con el montacargas y facilita la gestión de residuos. Entre sus exclusivas calidades destacan los suelos de madera natural, aire acondicionado por conductos, calefacción individual a gas y persianas eléctricas. Situado en un edificio representativo de 1915 con una cuidada fachada clásica, la finca cuenta con portero físico, garantizando comodidad y seguridad en el día a día. Una vivienda única en una ubicación inmejorable, lista para entrar a vivir y disfrutar de la máxima exclusividad. Honorarios de una mensualidad al inquilino en base a la calificacion como Suntuaria de la vivienda anunciada.",False,good,False,True,,24.0,{},{'typology': 'flat'},"{'subtitle': 'Goya, Madrid', 'title': 'Piso en calle de Alcántara'}",True,False,False,False,{},[],False,False,85767933,
107740874,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/26/39/1321889754.webp,15,2,1490.0,"{'price': {'amount': 1490.0, 'currencySuffix': '€/mes'}}",flat,rent,42.0,False,1,1,calle de Casto Plasencia,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.423583,-3.7061213,False,https://www.idealista.com/inmueble/107740874/,"- Disponible a partir del 10 de Abril - ¿Buscas un piso coqueto en pleno corazón de Malasaña? ¡Aquí lo tienes! Totalmente amueblado y equipado, listo para ser tu nuevo hogar. EL PISO  La vivienda se encuentra en una segunda planta interior (con vistas a dos patios muy luminosos) y cuenta con aproximadamente 42 m2 construidos, distribuidos en salón-comedor con cocina americana, habitación matrimonial, despacho independiente con sofá cama para vistas y baño.  El precio del alquiler es para estancias de al menos 1 año. En caso de que quieras alquilarlo por menos tiempo, consúltanos sin compromisos las tarifas correspondientes a temporadas inferiores a los 12 meses.    LA ZONA La vivienda tiene una ubicación estratégica: a pesar de situarse en el corazón del barrio de Malasaña, una de las zonas más demandas de Madrid, entre las principales ""arterias"" del barrio (calle del Pez y calle Espiritu Santo), se encuentra en una calle totalmente residencial (no tiene bares, restaurantes o comercios), reparada de los ruidos y de la movida del barrio.  ¿Quieres saber más? Ven a visitar esta vivienda, sin compromiso alguno, dejándonos tus datos a través del formulario de contacto. Será un placer atenderte.",True,good,False,False,,35.0,{},{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle de Casto Plasencia'}",False,False,False,False,{},[],False,False,CastoPlasenciaAbr25,
107740358,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/dc/06/1321833558.webp,30,4,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2400.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,86.0,True,2,2,calle de Málaga,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4396305,-3.6952885,False,https://www.idealista.com/inmueble/107740358/,"ENGLISH SPOKEN! AIRE ACONDICIONADO EN TODAS LAS ESTANCIAS! DE ROA REAL ESTATE pone a su disposición esta fantástica vivienda muy luminosa y en muy buen estado situado en la estupenda Calle Málaga. El inmueble, es muy silencioso al contar con orientación a un tranquilo patio.  Consta con fenomenal salón- comedor con mirador. 2 dormitorios con armarios empotrados (principal en suite con baño completo revestido de mármol con bañera), un aseo con ducha, fenomenal cocina con ventana y equipada con todos los electrodomésticos. Suelos de tarima en salón y habitaciones. Resto de la vivienda ensolado de gres porcelánico.  La vivienda tiene puerta blindada con la garantía y seguridad de Fitchet.  Paredes totalmente revestidas con materiales de primeras calidades completamente reformado. Fenomenal plaza de garaje opcional con una superficie útil de 101 m2 aprox. Planta -2. Calefacción Individualizada y aire acondicionado por conducto en falso techo en toda la vivienda. Finca con conserje y automático. Una gran oportunidad para vivir en uno de los barrios más demandados de Madrid, dotado de todas las comodidades. Metro: Alonso Cano(L7).",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 200.0}",26.0,{},{'typology': 'flat'},"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en calle de Málaga'}",False,False,False,False,{},[],False,False,,
107740782,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/d3/c5/1321884845.webp,26,1,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mes'}}",flat,rent,71.0,True,2,2,calle del Panizo,Madrid,Madrid,Tetuán,es,Berruguete,40.4622411,-3.7042447,False,https://www.idealista.com/inmueble/107740782/,"PISO A ESTRENAR DE DOS DORMITORIOS CON PISICNA Y GARAJE  aProperties presenta esta vivienda de 51m2 útiles, en edificio de obra nueva con piscina, plaza de garaje y trastero. La vivienda se compone de zona de salón-comedor y cocina abierta, totalmente equipada. Dos dormitorios con armarios empotrados, uno de ellos con baño integrado y un segundo cuarto de baño completo en el pasillo de los dormitorios.   En cuanto a las características de la vivienda, la calefacción, refrigeración y agua calienta sanitaria van a través de un sistema de aerotermia combinado con paneles solares, con suelo radiante-refrescante y regulación individual, ayudando así a mantener el ahorro energético en la vivienda. La carpintería exterior de perfil de aluminio lacado con rotura de puente térmico, oscilobatientes y persianas con aislamiento térmico en dormitorios. Puerta blindada y solado de gres porcelánico imitación madera en toda la vivienda. ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",23.0,{},{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en calle del Panizo'}",False,False,False,False,{},[],False,False,AM2503072,
100028395,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/17/3c/1065705725.webp,32,1,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,2,2,calle de Ulises,Madrid,Madrid,Ciudad Lineal,es,Colina,40.4575691,-3.6531533,False,https://www.idealista.com/inmueble/100028395/,"PISO REFORMADO A ESTRENAR SIN AMUEBLAR EN ARTURO SORIA. Vivienda completamente reformada con altas calidades La vivienda se divide entrada con numerosos armarios empotrados. Amplio y luminoso salón comedor con grandes ventanales y con cocina americana completamente a estrenar (horno, lavavajillas, lavadora y frigorífico combi). La vivienda tiene dos habitaciones, la principal tiene numerosos armarios empotrados y baño en suite con plato de ducha. La segunda habitación tiene el baño completo en el pasillo. La vivienda tiene calefacción individual por radiadores eléctricos y bomba de frío calor. ¿Te imaginas vivir aquí?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",20.0,{},{'typology': 'flat'},"{'subtitle': 'Colina, Madrid', 'title': 'Piso en calle de Ulises'}",False,False,False,False,{},[],False,False,AMN2503005,
